!
! radius 
! arcsec  MEAN         Mag      MagCorr      Lum
!====================================================================
  239.00 1259.00977   22.2018	22.7953     2.0076455e+01   
  240.00 1258.44836   22.2197	22.8132     1.9747945e+01   
  241.00 1258.12573   22.2301	22.8236     1.9559157e+01   
  242.00 1257.93970   22.2362	22.8297     1.9450301e+01   
  243.00 1257.55652   22.2487	22.8423     1.9226082e+01   
  244.00 1257.13025   22.2629	22.8565     1.8976649e+01   
  245.00 1256.69104   22.2777	22.8713     1.8719644e+01   
  246.00 1256.45642   22.2857	22.8792     1.8582356e+01   
  247.00 1256.33704   22.2898	22.8833     1.8512500e+01   
  248.00 1256.03650   22.3002	22.8937     1.8336639e+01   
  249.00 1255.98047   22.3021	22.8956     1.8303852e+01   
  250.00 1255.85986   22.3063	22.8998     1.8233277e+01   
  251.00 1255.24316   22.3280	22.9215     1.7872413e+01   
  252.00 1254.79871   22.3439	22.9375     1.7612342e+01   
  253.00 1254.64124   22.3496	22.9432     1.7520198e+01   
  254.00 1254.45117   22.3565	22.9501     1.7408978e+01   
  255.00 1254.12939   22.3683	22.9619     1.7220688e+01   
  256.00 1253.98633   22.3736	22.9672     1.7136976e+01   
  257.00 1253.72546   22.3834	22.9769     1.6984327e+01   
  258.00 1253.20020   22.4032	22.9967     1.6676970e+01   
  259.00 1252.86926   22.4159	23.0094     1.6483319e+01   
  260.00 1252.43054   22.4329	23.0264     1.6226601e+01   
  261.00 1251.88562   22.4545	23.0480     1.5907740e+01   
  262.00 1251.60364   22.4658	23.0593     1.5742738e+01   
  263.00 1251.30603   22.4778	23.0714     1.5568591e+01   
  264.00 1250.95862   22.4921	23.0856     1.5365303e+01   
  265.00 1250.59045   22.5075	23.1010     1.5149868e+01   
  266.00 1250.23083   22.5226	23.1162     1.4939435e+01   
  267.00 1249.79883   22.5412	23.1347     1.4686649e+01   
  268.00 1249.35608   22.5605	23.1540     1.4427573e+01   
  269.00 1249.27173   22.5642	23.1577     1.4378215e+01   
  270.00 1249.11267   22.5713	23.1648     1.4285141e+01   
  271.00 1248.89746   22.5809	23.1744     1.4159210e+01   
  272.00 1248.39111   22.6038	23.1974     1.3862918e+01   
  273.00 1247.99988   22.6219	23.2154     1.3633989e+01   
  274.00 1247.67725   22.6371	23.2306     1.3445201e+01   
  275.00 1247.28101   22.6559	23.2495     1.3213340e+01   
  276.00 1247.16272   22.6616	23.2552     1.3144122e+01   
  277.00 1246.76648   22.6810	23.2745     1.2912261e+01   
  278.00 1246.63623   22.6874	23.2809     1.2836045e+01   
  279.00 1246.83350   22.6777	23.2712     1.2951478e+01   
  280.00 1246.45862   22.6962	23.2897     1.2732116e+01   
  281.00 1245.77563   22.7308	23.3244     1.2332463e+01   
  282.00 1245.51709   22.7442	23.3378     1.2181177e+01   
  283.00 1245.43677   22.7484	23.3420     1.2134178e+01   
  284.00 1245.31909   22.7546	23.3482     1.2065317e+01   
  285.00 1244.86768   22.7787	23.3722     1.1801173e+01   
  286.00 1244.74683   22.7852	23.3787     1.1730458e+01   
  287.00 1244.58936   22.7937	23.3873     1.1638314e+01   
  288.00 1244.44714   22.8015	23.3951     1.1555093e+01   
  289.00 1244.30725   22.8093	23.4028     1.1473236e+01   
  290.00 1243.96936   22.8281	23.4217     1.1275519e+01   
  291.00 1243.88525   22.8329	23.4264     1.1226302e+01   
  292.00 1243.55737   22.8516	23.4451     1.1034442e+01   
  293.00 1243.42139   22.8595	23.4530     1.0954873e+01   
  294.00 1243.60181   22.8490	23.4426     1.1060446e+01   
  295.00 1243.41003   22.8601	23.4536     1.0948225e+01   
  296.00 1243.17664   22.8737	23.4673     1.0811657e+01   
  297.00 1243.12354   22.8769	23.4704     1.0780585e+01   
  298.00 1242.70239   22.9020	23.4955     1.0534148e+01   
  299.00 1242.23279   22.9307	23.5242     1.0259360e+01   
  300.00 1242.02649   22.9435	23.5371     1.0138643e+01   
  301.00 1241.83337   22.9557	23.5492     1.0025638e+01   
  302.00 1241.72217   22.9628	23.5563     9.9605695e+00   
  303.00 1241.71741   22.9631	23.5566     9.9577842e+00   
  304.00 1241.61658   22.9695	23.5630     9.8987832e+00   
  305.00 1241.65771   22.9669	23.5604     9.9228505e+00   
  306.00 1241.46912   22.9790	23.5726     9.8124966e+00   
  307.00 1241.10156   23.0031	23.5966     9.5974179e+00   
  308.00 1240.97449   23.0115	23.6051     9.5230625e+00   
  309.00 1240.63062   23.0347	23.6282     9.3218460e+00   
  310.00 1240.32922   23.0555	23.6490     9.1454810e+00   
  311.00 1240.22229   23.0629	23.6564     9.0829106e+00   
  312.00 1239.98743   23.0795	23.6730     8.9454817e+00   
