"Time [s]","Event Name","Chamber","Event Text","O2 Concentration  (A) [nmol/ml]","O2 Slope uncorr.  (A) [pmol/(s*ml)]","O2 Concentration  (B) [nmol/ml]","O2 Slope uncorr.  (B) [pmol/(s*ml)]","TMRM  (A) [µM]","TMRM  (B) [µM]","mtMPrel (A)  [au]","mtMPrel  (B)  [au]"
1444.00,"","","",174.4321,30.1322,177.6500,28.6704,1.2309,1.2350,0.5936,0.6015
1446.00,"ADP","Both","",174.3877,30.1815,177.5839,28.8229,1.2324,1.2350,0.5944,0.6015
1448.00,"","","",174.2991,30.3292,177.5178,29.0771,1.3170,1.2350,0.6365,0.6015
1450.00,"","","",174.2696,30.4276,177.4670,29.3821,1.4331,1.2352,0.6944,0.6016
1452.00,"","","",174.2351,30.4276,177.4416,29.6363,1.5014,1.2352,0.7284,0.6016
1454.00,"","","",174.1662,30.4276,177.3958,29.8396,1.5396,1.2351,0.7475,0.6015
1456.00,"","","",174.0480,30.6246,177.3755,29.9413,1.5612,1.2360,0.7582,0.6019
1458.00,"","","",173.8658,31.0677,177.3145,29.9921,1.5749,1.3033,0.7651,0.6354
1460.00,"","","",173.6837,31.7078,177.3043,29.8905,1.5842,1.4093,0.7698,0.6880
1462.00,"","","",173.4818,32.4955,177.2535,29.7888,1.5905,1.4746,0.7729,0.7204
1464.00,"","","",173.2701,33.5295,177.1671,29.7888,1.5952,1.5115,0.7752,0.7387
1466.00,"","","",173.0633,34.7604,177.0756,29.7888,1.5984,1.5322,0.7768,0.7490
1468.00,"","","",172.8467,36.1390,176.9637,29.8905,1.6007,1.5449,0.7779,0.7553
1470.00,"","","",172.6399,37.7145,176.8265,30.0938,1.6024,1.5538,0.7788,0.7597
1472.00,"","","",172.4085,39.4378,176.6689,30.4496,1.6038,1.5600,0.7795,0.7628
1474.00,"","","",172.1623,41.4072,176.5011,31.0088,1.6049,1.5649,0.7800,0.7652
1476.00,"","","",171.9358,43.5735,176.3181,31.6697,1.6055,1.5682,0.7804,0.7669
1478.00,"","","",171.7241,45.7892,176.1504,32.4322,1.6061,1.5710,0.7807,0.7683
1480.00,"","","",171.5075,48.2509,175.9775,33.3980,1.6061,1.5735,0.7806,0.7695
1482.00,"","","",171.2662,50.8112,175.8149,34.4655,1.6067,1.5752,0.7809,0.7704
1484.00,"","","",171.0299,53.5684,175.6624,35.6347,1.6063,1.5766,0.7807,0.7711
1486.00,"","","",170.7788,56.4241,175.4946,36.9564,1.6065,1.5780,0.7809,0.7718
1488.00,"","","",170.5474,59.3782,175.2811,38.4306,1.6065,1.5787,0.7808,0.7721
1490.00,"","","",170.3110,62.4800,175.0575,40.0065,1.6065,1.5793,0.7809,0.7724
1492.00,"","","",170.0648,65.6311,174.8795,41.7348,1.6064,1.5798,0.7808,0.7727
1494.00,"","","",169.8236,68.7822,174.6914,43.5140,1.6067,1.5803,0.7810,0.7729
1496.00,"","","",169.5725,71.9333,174.5186,45.2424,1.6062,1.5803,0.7807,0.7729
1498.00,"","","",169.3214,75.1336,174.3356,47.0216,1.6059,1.5803,0.7805,0.7729
1500.00,"","","",169.0604,78.3832,174.1323,49.0041,1.6053,1.5803,0.7803,0.7729
1502.00,"","","",168.7946,81.7312,173.9340,51.2408,1.6049,1.5802,0.7800,0.7729
1504.00,"","","",168.5484,85.0300,173.7510,53.6300,1.6042,1.5803,0.7797,0.7729
1506.00,"","","",168.3170,88.2303,173.5833,56.0700,1.6053,1.5802,0.7802,0.7729
1508.00,"","","",168.1003,91.3321,173.3952,58.6117,1.6040,1.5797,0.7796,0.7726
1510.00,"","","",167.8443,94.4340,173.1969,61.2043,1.6030,1.5795,0.7791,0.7725
1512.00,"","","",167.5932,97.4373,172.9885,63.8985,1.6025,1.5793,0.7788,0.7724
1514.00,"","","",167.3273,100.3915,172.7496,66.6944,1.6021,1.5788,0.7787,0.7722
1516.00,"","","",167.0566,103.1979,172.5310,69.4394,1.6014,1.5785,0.7783,0.7720
1518.00,"","","",166.8005,105.9059,172.3429,72.0319,1.6007,1.5781,0.7780,0.7718
1520.00,"","","",166.5740,108.4169,172.1548,74.5737,1.6000,1.5776,0.7776,0.7716
1522.00,"","","",166.3328,110.7802,171.9515,77.0137,1.5997,1.5770,0.7774,0.7713
1524.00,"","","",166.1112,112.8973,171.7278,79.4537,1.5991,1.5766,0.7772,0.7711
1526.00,"","","",165.8601,114.7683,171.5143,81.8429,1.5983,1.5760,0.7767,0.7708
1528.00,"","","",165.6090,116.4423,171.3466,84.1305,1.5976,1.5753,0.7764,0.7704
1530.00,"","","",165.3678,117.8209,171.1839,86.1638,1.5969,1.5749,0.7760,0.7702
1532.00,"","","",165.1216,118.9041,171.0009,88.0447,1.5963,1.5743,0.7758,0.7699
1534.00,"","","",164.8557,119.7411,170.7823,89.7731,1.5963,1.5738,0.7758,0.7697
1536.00,"","","",164.5898,120.3812,170.5383,91.3997,1.5955,1.5733,0.7754,0.7694
1538.00,"","","",164.3289,121.0212,170.3451,92.8231,1.5953,1.5727,0.7753,0.7691
1540.00,"","","",164.0778,121.5628,170.1418,94.0431,1.5949,1.5722,0.7751,0.7689
1542.00,"","","",163.8267,122.0059,169.8978,95.0598,1.5938,1.5718,0.7745,0.7687
1544.00,"","","",163.5756,122.4491,169.6538,96.0765,1.5934,1.5713,0.7743,0.7684
1546.00,"","","",163.3294,122.7937,169.4352,96.8898,1.5931,1.5707,0.7742,0.7682
1548.00,"","","",163.0832,123.1384,169.2522,97.6015,1.5922,1.5700,0.7737,0.7678
1550.00,"Succ","Both","",162.8321,123.3845,169.0590,98.1607,1.5924,1.5695,0.7738,0.7676
1552.00,"","","",162.4973,123.8277,168.8404,98.7199,1.5803,1.5690,0.7678,0.7673
1554.00,"","","",162.4235,123.8769,168.6168,99.2282,1.5757,1.5685,0.7655,0.7670
1556.00,"","","",162.3250,123.6799,168.4236,99.7365,1.5703,1.5680,0.7628,0.7668
1558.00,"","","",162.0739,123.4338,168.2304,100.1940,1.5627,1.5674,0.7590,0.7665
1560.00,"","","",161.7637,123.2368,168.0169,100.6516,1.5561,1.5653,0.7557,0.7654
1562.00,"","","",161.4486,123.1876,167.7831,101.0582,1.5499,1.5539,0.7526,0.7598
1564.00,"","","",161.1532,123.2368,167.7577,101.0582,1.5444,1.5507,0.7499,0.7582
1566.00,"","","",160.8381,123.3845,167.6713,100.8041,1.5397,1.5445,0.7475,0.7551
1568.00,"","","",160.5033,123.6799,167.5238,100.4991,1.5355,1.5372,0.7454,0.7515
1570.00,"","","",160.1488,124.1231,167.3154,100.2957,1.5316,1.5307,0.7435,0.7483
1572.00,"","","",159.8041,124.7139,167.0816,100.0924,1.5283,1.5249,0.7419,0.7454
1574.00,"","","",159.4743,125.4524,166.8122,100.0415,1.5255,1.5198,0.7404,0.7429
1576.00,"","","",159.1592,126.2402,166.5122,100.1432,1.5230,1.5155,0.7392,0.7407
1578.00,"","","",158.8244,127.1264,166.2682,100.2449,1.5208,1.5115,0.7381,0.7387
1580.00,"","","",158.4551,128.2096,166.0395,100.4482,1.5187,1.5085,0.7371,0.7373
1582.00,"","","",158.1006,129.4898,165.8158,100.6516,1.5174,1.5057,0.7364,0.7359
1584.00,"","","",157.7806,130.8191,165.5464,100.9566,1.5151,1.5031,0.7353,0.7346
1586.00,"","","",157.4507,132.1977,165.2973,101.2616,1.5136,1.5011,0.7345,0.7336
1588.00,"","","",157.1257,133.5271,165.0431,101.6174,1.5122,1.4991,0.7338,0.7326
1590.00,"","","",156.7565,135.0041,164.7635,102.0749,1.5113,1.4975,0.7334,0.7318
1592.00,"","","",156.3921,136.6289,164.5145,102.6341,1.5104,1.4959,0.7329,0.7310
1594.00,"","","",156.0376,138.3522,164.2450,103.2949,1.5090,1.4944,0.7322,0.7303
1596.00,"","","",155.6880,140.1247,163.9756,104.1083,1.5081,1.4932,0.7318,0.7296
1598.00,"","","",155.3582,141.9956,163.7265,104.9216,1.5081,1.4922,0.7318,0.7292
1600.00,"","","",155.0184,143.8173,163.4419,105.8366,1.5079,1.4910,0.7317,0.7286
1602.00,"","","",154.6590,145.6390,163.1318,106.8533,1.5067,1.4900,0.7311,0.7281
1604.00,"","","",154.2799,147.5592,162.8623,107.9717,1.5061,1.4888,0.7308,0.7275
1606.00,"","","",153.9205,149.4794,162.6234,109.1409,1.5053,1.4880,0.7304,0.7271
1608.00,"","","",153.5857,151.3504,162.3947,110.1575,1.5049,1.4872,0.7302,0.7267
1610.00,"","","",153.2656,153.1721,162.1456,111.1742,1.5046,1.4867,0.7301,0.7264
1612.00,"","","",152.9407,154.8953,161.8965,112.0892,1.5043,1.4859,0.7299,0.7260
1614.00,"","","",152.5960,156.6678,161.6118,113.1059,1.5036,1.4853,0.7296,0.7257
1616.00,"","","",152.2415,158.3911,161.3322,114.2751,1.5032,1.4848,0.7294,0.7255
1618.00,"","","",151.8723,160.1636,161.0730,115.3934,1.5030,1.4842,0.7293,0.7252
1620.00,"","","",151.5079,161.9360,160.8137,116.5118,1.5026,1.4836,0.7291,0.7249
1622.00,"","","",151.1485,163.6593,160.5443,117.7318,1.5024,1.4832,0.7289,0.7247
1624.00,"","","",150.7842,165.3333,160.2749,119.0535,1.5022,1.4826,0.7288,0.7244
1626.00,"","","",150.4247,166.9088,159.9801,120.4260,1.5011,1.4819,0.7283,0.7241
1628.00,"","","",150.0801,168.4351,159.6903,121.7985,1.5006,1.4815,0.7281,0.7239
1630.00,"","","",149.7305,169.8137,159.4310,123.1202,1.5000,1.4812,0.7278,0.7237
1632.00,"","","",149.3908,171.2416,159.1870,124.3911,1.4998,1.4807,0.7276,0.7234
1634.00,"","","",149.0609,172.2263,158.9481,125.6619,1.4992,1.4804,0.7274,0.7233
1636.00,"","","",148.7113,172.7679,158.6838,126.8311,1.4990,1.4799,0.7273,0.7230
1638.00,"","","",148.3519,173.1125,158.4093,128.0003,1.4990,1.4796,0.7273,0.7229
1640.00,"","","",147.9876,173.5064,158.1449,129.1187,1.4989,1.4792,0.7272,0.7227
1642.00,"","","",147.6282,173.8511,157.8399,130.3387,1.4985,1.4787,0.7270,0.7225
1644.00,"","","",147.2835,174.0972,157.5248,131.2029,1.4981,1.4787,0.7268,0.7224
1646.00,"","","",146.9241,174.2942,157.2299,131.8637,1.4980,1.4783,0.7267,0.7223
1648.00,"","","",146.5647,174.4911,156.9808,132.2704,1.4974,1.4778,0.7264,0.7220
1650.00,"","","",146.1954,174.7373,156.7419,132.5245,1.4969,1.4774,0.7262,0.7218
1652.00,"","","",145.8311,174.9835,156.4827,132.7279,1.4965,1.4773,0.7260,0.7217
1654.00,"","","",145.4618,175.2789,156.2234,132.8804,1.4968,1.4768,0.7262,0.7215
1656.00,"","","",145.1024,175.4758,155.9387,133.1854,1.4966,1.4764,0.7260,0.7213
1658.00,"","","",144.7331,175.7220,155.6642,133.4396,1.4962,1.4761,0.7258,0.7211
1660.00,"","","",144.3786,175.9682,155.4304,133.5921,1.4961,1.4757,0.7258,0.7210
1662.00,"","","",144.0143,176.2636,155.1813,133.6429,1.4956,1.4754,0.7255,0.7208
1664.00,"","","",143.6696,176.4606,154.9119,133.6937,1.4933,1.4747,0.7244,0.7205
1666.00,"","","",143.5219,176.2636,154.6323,133.6937,1.4160,1.4746,0.6859,0.7204
1668.00,"Olig","Both","",143.9404,174.5896,154.3629,133.7446,1.1966,1.4743,0.5765,0.7203
1670.00,"","","",144.2604,171.8324,154.0731,133.8462,1.0889,1.4739,0.5228,0.7201
1672.00,"","","",144.3540,168.3859,153.7834,133.8971,1.0660,1.4738,0.5114,0.7200
1674.00,"","","",144.3195,164.5948,153.4936,134.0496,1.0689,1.4736,0.5128,0.7199
1676.00,"","","",144.2309,160.5082,153.2344,134.1512,1.0767,1.4715,0.5167,0.7189
1678.00,"","","",144.1324,156.2247,153.2191,133.7954,1.0844,1.3960,0.5206,0.6814
1680.00,"","","",144.0143,151.6950,153.6105,132.2704,1.0921,1.2130,0.5244,0.5905
1682.00,"","","",143.8961,147.0669,153.7885,130.0337,1.0974,1.1239,0.5271,0.5463
1684.00,"","","",143.7632,142.3895,153.8596,127.3903,1.1019,1.1015,0.5293,0.5352
1686.00,"","","",143.5958,137.7613,153.8698,124.2894,1.1058,1.1015,0.5313,0.5352
1688.00,"","","",143.4333,133.0347,153.8495,120.8835,1.1092,1.1071,0.5329,0.5379
1690.00,"","","",143.2757,128.3081,153.7885,117.2235,1.1107,1.1130,0.5337,0.5409
1692.00,"","","",143.0985,123.5815,153.6970,113.4618,1.1116,1.1179,0.5341,0.5433
1694.00,"","","",142.9262,118.9041,153.5851,109.6492,1.1130,1.1214,0.5348,0.5451
1696.00,"","","",142.7538,114.3252,153.5089,105.7858,1.1133,1.1243,0.5350,0.5465
1698.00,"","","",142.6012,109.8447,153.4174,101.8716,1.1142,1.1262,0.5354,0.5475
1700.00,"","","",142.4486,105.5120,153.3157,97.9065,1.1152,1.1276,0.5359,0.5482
1702.00,"","","",142.2861,101.2777,153.2293,93.8906,1.1163,1.1286,0.5365,0.5487
1704.00,"","","",142.0941,97.2404,153.1124,89.9764,1.1162,1.1294,0.5364,0.5490
1706.00,"","","",141.9021,93.4493,152.9700,86.1638,1.1162,1.1298,0.5364,0.5492
1708.00,"","","",141.7544,89.8058,152.8582,82.4529,1.1162,1.1301,0.5364,0.5494
1710.00,"","","",141.6017,86.3593,152.7667,78.7929,1.1164,1.1300,0.5365,0.5493
1712.00,"","","",141.4540,83.0113,152.6599,75.1837,1.1170,1.1300,0.5368,0.5493
1714.00,"","","",141.2915,79.9095,152.5329,71.6253,1.1173,1.1301,0.5370,0.5494
1716.00,"","","",141.1291,77.0046,152.4109,68.2194,1.1177,1.1301,0.5372,0.5494
1718.00,"","","",140.9518,74.3951,152.2990,64.9152,1.1173,1.1298,0.5369,0.5492
1720.00,"","","",140.7696,72.1795,152.2177,61.7635,1.1170,1.1292,0.5368,0.5489
1722.00,"","","",140.5973,70.2593,152.1313,58.7642,1.1171,1.1291,0.5369,0.5489
1724.00,"","","",140.4398,68.6345,152.0143,56.0192,1.1169,1.1284,0.5368,0.5485
1726.00,"","","",140.2625,67.3544,151.8923,53.5792,1.1176,1.1283,0.5371,0.5485
1728.00,"","","",140.0853,66.5174,151.7653,51.3425,1.1171,1.1278,0.5369,0.5482
1730.00,"","","",139.9228,66.0742,151.6229,49.3599,1.1168,1.1274,0.5367,0.5480
1732.00,"","","",139.7652,65.9758,151.5111,47.5807,1.1167,1.1271,0.5366,0.5479
1734.00,"","","",139.5831,66.4189,151.3891,46.0557,1.1160,1.1265,0.5363,0.5476
1736.00,"","","",139.3861,67.3051,151.2671,44.8357,1.1158,1.1262,0.5362,0.5475
1738.00,"","","",139.2039,68.7330,151.1552,43.9207,1.1157,1.1256,0.5362,0.5471
1740.00,"","","",139.0169,70.6532,151.0332,43.2598,1.1155,1.1252,0.5360,0.5470
1742.00,"","","",138.8544,73.0657,150.9011,42.9040,1.1158,1.1249,0.5362,0.5468
1744.00,"","","",138.6968,75.9706,150.7842,42.9040,1.1155,1.1247,0.5361,0.5467
1746.00,"","","",138.5294,78.9740,150.6876,43.2090,1.1158,1.1241,0.5362,0.5464
1748.00,"","","",138.3423,81.0419,150.5656,43.8698,1.1155,1.1236,0.5361,0.5461
1750.00,"","","",138.1355,82.3712,150.4639,44.9374,1.1146,1.1233,0.5356,0.5460
1752.00,"","","",137.9632,83.2575,150.3317,46.4624,1.1145,1.1231,0.5356,0.5459
1754.00,"","","",137.8007,83.8975,150.2047,48.4449,1.1145,1.1225,0.5356,0.5456
1756.00,"","","",137.6432,84.3899,150.1030,50.8341,1.1140,1.1221,0.5353,0.5454
1758.00,"","","",137.4856,84.7345,150.0064,53.1217,1.1145,1.1215,0.5356,0.5451
1760.00,"","","",137.3231,84.9807,149.8895,54.5450,1.1149,1.1214,0.5358,0.5451
1762.00,"","","",137.1360,85.1777,149.7471,55.5617,1.1147,1.1211,0.5357,0.5449
1764.00,"","","",136.9440,85.3254,149.6048,56.2734,1.1146,1.1207,0.5356,0.5447
1766.00,"","","",136.7619,85.5223,149.4879,56.8325,1.1145,1.1205,0.5356,0.5446
1768.00,"","","",136.5846,85.6700,149.3710,57.2392,1.1135,1.1201,0.5351,0.5444
1770.00,"","","",136.4074,85.8670,149.2032,57.5951,1.1135,1.1197,0.5351,0.5442
1772.00,"","","",136.2252,86.0639,149.0914,57.9509,1.1140,1.1194,0.5353,0.5441
1774.00,"","","",136.0627,86.2116,148.9795,58.3067,1.1140,1.1192,0.5353,0.5440
1776.00,"","","",135.9052,86.3593,148.8474,58.5609,1.1142,1.1188,0.5354,0.5438
1778.00,"","","",135.7427,86.4578,148.7305,58.8151,1.1136,1.1184,0.5351,0.5436
1780.00,"","","",135.5556,86.5563,148.6237,59.0184,1.1138,1.1184,0.5352,0.5436
1782.00,"","","",135.3636,86.6547,148.5017,59.1201,1.1135,1.1182,0.5351,0.5435
1784.00,"","","",135.1863,86.8024,148.3543,59.3234,1.1130,1.1178,0.5348,0.5433
1786.00,"F125","Both","",135.0041,86.9994,148.2272,59.5776,1.1134,1.1174,0.5350,0.5431
1788.00,"","","",134.8220,87.1963,148.0747,59.8826,1.1318,1.1173,0.5442,0.5430
1790.00,"","","",134.6743,87.2948,147.9374,60.1368,1.4122,1.1172,0.6840,0.5430
1792.00,"","","",134.6250,87.0979,147.8358,60.3909,1.5277,1.1168,0.7416,0.5428
1794.00,"","","",134.4872,86.8517,147.7443,60.5434,1.5362,1.1189,0.7458,0.5438
1796.00,"","","",134.2705,86.6547,147.6223,60.7468,1.5348,1.3182,0.7451,0.6427
1798.00,"","","",133.9751,86.7040,147.5816,60.7468,1.5322,1.4740,0.7438,0.7201
1800.00,"","","",133.6551,86.9994,147.4850,60.6451,1.5308,1.4939,0.7431,0.7300
1802.00,"","","",133.3104,87.6395,147.3478,60.5434,1.5287,1.4968,0.7420,0.7314
1804.00,"","","",132.9510,88.5257,147.1241,60.6451,1.5276,1.4983,0.7415,0.7322
1806.00,"","","",132.6064,89.7073,146.8445,61.0009,1.5263,1.4986,0.7409,0.7323
1808.00,"","","",132.2469,91.1352,146.5802,61.6110,1.5255,1.4996,0.7405,0.7328
1810.00,"","","",131.8875,92.8092,146.3209,62.4751,1.5247,1.5011,0.7401,0.7336
1812.00,"","","",131.5232,94.7294,146.0413,63.5935,1.5239,1.5004,0.7397,0.7333
1814.00,"","","",131.1687,96.8465,145.7516,64.9152,1.5235,1.5001,0.7395,0.7331
1816.00,"","","",130.8191,99.2098,145.4669,66.5419,1.5227,1.5003,0.7391,0.7332
1818.00,"","","",130.4843,101.7208,145.1517,68.3719,1.5234,1.5011,0.7394,0.7336
1820.00,"","","",130.1347,104.4288,144.8417,70.4053,1.5227,1.5013,0.7391,0.7337
1822.00,"","","",129.7802,107.2352,144.5214,72.7436,1.5232,1.5021,0.7393,0.7341
1824.00,"","","",129.4208,110.1401,144.2062,75.2853,1.5226,1.5020,0.7390,0.7340
1826.00,"","","",129.0220,113.2912,143.8961,77.9287,1.5232,1.5022,0.7393,0.7341
1828.00,"","","",128.6429,116.5408,143.6013,80.7246,1.5224,1.5026,0.7389,0.7343
1830.00,"","","",128.2983,119.9380,143.3319,83.5713,1.5221,1.5029,0.7388,0.7345
1832.00,"","","",127.9536,123.3845,143.0828,86.4688,1.5218,1.5031,0.7386,0.7346
1834.00,"","","",127.6090,126.7818,142.7829,89.4680,1.5223,1.5035,0.7389,0.7348
1836.00,"","","",127.2594,130.2283,142.4728,92.5181,1.5220,1.5037,0.7387,0.7349
1838.00,"","","",126.9000,133.6255,142.1881,95.5681,1.5219,1.5036,0.7387,0.7348
1840.00,"","","",126.5356,137.0228,141.9034,98.6182,1.5226,1.5039,0.7390,0.7350
1842.00,"","","",126.1762,140.4201,141.6239,101.7191,1.5224,1.5042,0.7389,0.7351
1844.00,"","","",125.8118,143.8173,141.3443,104.8708,1.5223,1.5043,0.7388,0.7352
1846.00,"","","",125.4672,147.1654,141.1053,107.8700,1.5217,1.5042,0.7385,0.7351
1848.00,"","","",125.1078,150.4149,140.8308,110.8184,1.5214,1.5042,0.7384,0.7351
1850.00,"","","",124.7336,153.6645,140.5563,113.7668,1.5211,1.5041,0.7383,0.7351
1852.00,"","","",124.3791,156.8155,140.2869,116.6643,1.5210,1.5041,0.7382,0.7351
1854.00,"","","",124.0295,159.7697,139.9921,119.4602,1.5209,1.5038,0.7382,0.7349
1856.00,"","","",123.6504,162.6253,139.6972,122.2052,1.5203,1.5038,0.7379,0.7349
1858.00,"","","",123.2910,165.2841,139.4227,124.7978,1.5212,1.5036,0.7383,0.7348
1860.00,"","","",122.9562,167.7459,139.1838,127.1870,1.5207,1.5037,0.7381,0.7349
1862.00,"","","",122.6017,170.0599,138.9296,129.4237,1.5204,1.5034,0.7379,0.7347
1864.00,"","","",122.2423,172.1278,138.6246,131.5587,1.5197,1.5029,0.7376,0.7345
1866.00,"","","",121.8878,174.0480,138.3146,133.5921,1.5201,1.5028,0.7378,0.7344
1868.00,"","","",121.5382,175.6728,138.0604,135.4729,1.5197,1.5026,0.7376,0.7343
1870.00,"","","",121.1837,177.0022,137.7910,137.1504,1.5192,1.5026,0.7373,0.7343
1872.00,"","","",120.8292,177.8392,137.5063,138.5738,1.5192,1.5026,0.7373,0.7343
1874.00,"","","",120.4599,178.2823,137.2165,139.7938,1.5192,1.5023,0.7373,0.7342
1876.00,"","","",120.0956,178.5285,136.9420,140.7088,1.5192,1.5023,0.7373,0.7342
1878.00,"","","",119.7411,178.6269,136.6828,141.2172,1.5199,1.5025,0.7377,0.7343
1880.00,"","","",119.4014,178.6269,136.4235,141.3188,1.5193,1.5027,0.7374,0.7344
1882.00,"","","",119.0616,178.5777,136.1287,141.2172,1.5188,1.5020,0.7371,0.7340
1884.00,"","","",118.6973,178.5777,135.8389,141.0138,1.5189,1.5017,0.7372,0.7339
1886.00,"","","",118.3280,178.5285,135.5695,140.8105,1.5194,1.5015,0.7374,0.7338
1888.00,"","","",117.9686,178.5285,135.3103,140.5055,1.5328,1.5014,0.7441,0.7337
1890.00,"F250","Both","",117.6535,178.4792,135.0459,140.1497,1.6763,1.5009,0.8156,0.7335
1892.00,"","","",117.4713,178.0853,134.7765,139.7430,1.7188,1.5009,0.8368,0.7335
1894.00,"","","",117.1759,177.5930,134.4817,139.3363,1.7257,1.5003,0.8403,0.7332
1896.00,"","","",116.8017,177.1499,134.1665,139.0313,1.7278,1.5264,0.8413,0.7461
1898.00,"","","",116.4078,176.8052,133.9225,138.7263,1.7287,1.6500,0.8418,0.8075
1900.00,"","","",115.9844,176.5098,133.7751,138.2688,1.7299,1.6794,0.8423,0.8221
1902.00,"","","",115.5413,176.4113,133.5361,137.7605,1.7297,1.6849,0.8423,0.8248
1904.00,"","","",115.0932,176.5098,133.2362,137.4046,1.7302,1.6872,0.8425,0.8260
1906.00,"","","",114.6403,176.8544,132.9160,137.2013,1.7305,1.6885,0.8426,0.8266
1908.00,"","","",114.1824,177.3960,132.5805,137.1504,1.7301,1.6895,0.8425,0.8271
1910.00,"","","",113.7343,178.0853,132.2145,137.2521,1.7301,1.6899,0.8425,0.8273
1912.00,"","","",113.2863,178.8731,131.8891,137.4046,1.7309,1.6902,0.8429,0.8275
1914.00,"","","",112.8432,179.7593,131.5384,137.7096,1.7309,1.6902,0.8429,0.8275
1916.00,"","","",112.3902,180.7441,131.1673,138.2180,1.7301,1.6902,0.8425,0.8275
1918.00,"","","",111.9372,181.8765,130.7860,138.9296,1.7302,1.6900,0.8425,0.8274
1920.00,"","","",111.4843,183.1566,130.4353,139.7430,1.7297,1.6899,0.8423,0.8273
1922.00,"","","",111.0313,184.5352,130.0947,140.6580,1.7297,1.6896,0.8423,0.8272
1924.00,"","","",110.5586,186.0123,129.7439,141.6747,1.7296,1.6894,0.8422,0.8270
1926.00,"","","",110.0860,187.6371,129.3677,142.7422,1.7299,1.6895,0.8424,0.8271
1928.00,"","","",109.6379,189.3111,128.9763,143.9622,1.7297,1.6896,0.8423,0.8272
1930.00,"","","",109.1800,191.0835,128.5900,145.2839,1.7294,1.6894,0.8421,0.8270
1932.00,"","","",108.7271,192.9053,128.2036,146.7581,1.7294,1.6889,0.8421,0.8268
1934.00,"","","",108.2790,194.7762,127.8275,148.2831,1.7295,1.6888,0.8422,0.8268
1936.00,"","","",107.8261,196.6964,127.4615,149.9606,1.7296,1.6889,0.8422,0.8268
1938.00,"","","",107.3731,198.6658,127.0853,151.6890,1.7290,1.6885,0.8419,0.8266
1940.00,"","","",106.9251,200.6353,126.7244,153.3665,1.7290,1.6881,0.8419,0.8264
1942.00,"","","",106.4721,202.5555,126.3533,155.0441,1.7283,1.6876,0.8416,0.8262
1944.00,"","","",105.9994,204.5249,125.9974,156.7724,1.7276,1.6871,0.8412,0.8259
1946.00,"","","",105.5415,206.5435,125.6518,158.5516,1.7278,1.6866,0.8413,0.8257
1948.00,"","","",105.0836,208.5130,125.2858,160.3308,1.7276,1.6863,0.8412,0.8255
1950.00,"","","",104.6307,210.4332,124.9045,162.0592,1.7282,1.6859,0.8415,0.8253
1952.00,"","","",104.1876,212.3041,124.5385,163.8384,1.7277,1.6857,0.8413,0.8252
1954.00,"","","",103.7444,214.1258,124.1674,165.6684,1.7274,1.6853,0.8411,0.8251
1956.00,"","","",103.2865,215.8983,123.8116,167.3967,1.7264,1.6850,0.8406,0.8249
1958.00,"","","",102.8286,217.6708,123.4557,169.0743,1.7265,1.6845,0.8407,0.8246
1960.00,"","","",102.3560,219.3448,123.0694,170.7010,1.7261,1.6842,0.8405,0.8245
1962.00,"","","",101.9079,220.8711,122.6932,172.3785,1.7263,1.6837,0.8406,0.8242
1964.00,"","","",101.4648,222.2989,122.3323,173.9544,1.7268,1.6836,0.8408,0.8242
1966.00,"","","",101.0168,223.6775,121.9714,175.4794,1.7258,1.6835,0.8403,0.8241
1968.00,"","","",100.5589,224.9577,121.6054,176.8519,1.7251,1.6833,0.8400,0.8240
1970.00,"","","",100.0911,226.0409,121.2394,178.1736,1.7261,1.6830,0.8404,0.8239
1972.00,"","","",99.6382,226.6809,120.8734,179.3428,1.7259,1.6824,0.8404,0.8236
1974.00,"","","",99.1901,226.9763,120.5175,180.4611,1.7245,1.6821,0.8397,0.8234
1976.00,"","","",98.7421,227.1733,120.1464,181.5286,1.7244,1.6817,0.8396,0.8232
1978.00,"","","",98.2744,227.3210,119.7703,182.4436,1.7243,1.6813,0.8396,0.8230
1980.00,"","","",97.8165,227.3702,119.4093,182.9520,1.7242,1.6811,0.8395,0.8230
1982.00,"","","",97.3783,227.3702,119.0586,183.2570,1.7229,1.6810,0.8389,0.8229
1984.00,"F375","Both","",96.9351,227.3702,118.6875,183.4095,1.7230,1.6806,0.8389,0.8227
1986.00,"","","",96.4773,227.3210,118.3215,183.5112,1.7271,1.6801,0.8410,0.8224
1988.00,"","","",96.0735,227.2225,117.9555,183.5620,1.7898,1.6797,0.8722,0.8223
1990.00,"","","",95.8667,226.6809,117.5742,183.6637,1.8068,1.6794,0.8807,0.8221
1992.00,"","","",95.5713,225.8439,117.2031,183.6637,1.8085,1.6793,0.8816,0.8221
1994.00,"","","",95.1676,224.9577,116.8168,183.6637,1.8079,1.6786,0.8813,0.8217
1996.00,"","","",94.7195,224.0714,116.4559,183.6637,1.8094,1.6751,0.8820,0.8200
1998.00,"","","",94.2567,223.2344,116.1000,183.7145,1.8099,1.6767,0.8822,0.8208
2000.00,"","","",93.7644,222.5451,115.7544,183.6128,1.8089,1.7216,0.8818,0.8431
2002.00,"","","",93.2622,222.0035,115.5663,183.2062,1.8084,1.7531,0.8815,0.8587
2004.00,"","","",92.7550,221.6096,115.3528,182.4436,1.8072,1.7569,0.8809,0.8606
